filename,cost,time
t1s_0001.txt,822.0,2.1448585987091064
t1s_0002.txt,794.0,2.0152838230133057
t1s_0003.txt,873.0,1.9196414947509766
t1s_0004.txt,853.0,1.8673903942108154
t1s_0005.txt,848.0,2.753999948501587
t1s_0006.txt,777.0,1.8210632801055908
t1s_0007.txt,838.0,3.2383573055267334
t1s_0008.txt,763.0,2.6990740299224854
t1s_0009.txt,980.0,3.283320903778076
t1s_0010.txt,905.0,1.8188300132751465
t1s_0011.txt,1108.0,1.8442542552947998
t1s_0012.txt,986.0,1.9186956882476807
t1s_0013.txt,1085.0,2.958005666732788
t1s_0014.txt,953.0,1.878652572631836
t1s_0015.txt,1055.0,2.910318613052368
t1s_0016.txt,856.0,1.7919716835021973
t1s_0017.txt,754.0,2.30993914604187
t1s_0018.txt,805.0,1.79634428024292
t1s_0019.txt,1453.0,1.9810154438018799
t1s_0020.txt,1200.0,2.378443717956543
t1s_0021.txt,947.0,1.7220230102539062
t1s_0022.txt,908.0,1.6871376037597656
t1s_0023.txt,694.0,1.8115928173065186
t1s_0024.txt,1058.0,1.728792428970337
t1s_0025.txt,786.0,2.1030077934265137
t1s_0026.txt,936.0,1.7514851093292236
t1s_0027.txt,933.0,1.7948188781738281
t1s_0028.txt,1102.0,2.2848751544952393
t1s_0029.txt,657.0,1.7139177322387695
t1s_0030.txt,848.0,1.7026019096374512
t1s_0031.txt,1802.0,2.616844892501831
t1s_0032.txt,1774.0,2.3985726833343506
t1s_0033.txt,1835.0,2.117246627807617
t1s_0034.txt,1635.0,2.7882144451141357
t1s_0035.txt,2106.0,2.05371356010437
t1s_0036.txt,1805.0,1.8867223262786865
t1s_0037.txt,1650.0,3.4179317951202393
t1s_0038.txt,1911.0,1.9146440029144287
t1s_0039.txt,1817.0,2.1808173656463623
t1s_0040.txt,2288.0,1.8026297092437744
t1s_0041.txt,1856.0,2.0519118309020996
t1s_0042.txt,1973.0,2.350809097290039
t1s_0043.txt,1450.0,1.991422414779663
t1s_0044.txt,2097.0,1.901977777481079
t1s_0045.txt,1848.0,2.369828701019287
t1s_0046.txt,1595.0,2.4089927673339844
t1s_0047.txt,2117.0,3.0337982177734375
t1s_0048.txt,1716.0,2.089686632156372
t1s_0049.txt,1778.0,1.9110276699066162
t1s_0050.txt,1876.0,2.02413010597229
t1s_0051.txt,2030.0,1.8661892414093018
t1s_0052.txt,2093.0,2.5748488903045654
t1s_0053.txt,1786.0,2.0833356380462646
t1s_0054.txt,1654.0,1.8582463264465332
t1s_0055.txt,1377.0,2.003518581390381
t1s_0056.txt,1780.0,2.6148195266723633
t1s_0057.txt,2013.0,1.9938938617706299
t1s_0058.txt,2168.0,2.090358257293701
t1s_0059.txt,2114.0,1.8435697555541992
t1s_0060.txt,1859.0,3.117844581604004
t1s_0061.txt,3075.0,2.0634665489196777
t1s_0062.txt,2892.0,2.3746628761291504
t1s_0063.txt,2814.0,3.193840265274048
t1s_0064.txt,2877.0,2.1825175285339355
t1s_0065.txt,3175.0,2.4502291679382324
t1s_0066.txt,3485.0,2.146963119506836
t1s_0067.txt,3579.0,2.1517913341522217
t1s_0068.txt,3416.0,1.9969561100006104
t1s_0069.txt,3493.0,2.3123385906219482
t1s_0070.txt,3345.0,1.999189853668213
t1s_0071.txt,3062.0,1.9705448150634766
t1s_0072.txt,3222.0,2.522134780883789
t1s_0073.txt,3385.0,2.028156280517578
t1s_0074.txt,3413.0,3.355314016342163
t1s_0075.txt,3060.0,2.154789447784424
t1s_0076.txt,3365.0,3.085758924484253
t1s_0077.txt,3010.0,3.027387857437134
t1s_0078.txt,2881.0,2.0112507343292236
t1s_0079.txt,3018.0,2.769700527191162
t1s_0080.txt,2913.0,2.1736040115356445
t1s_0081.txt,3404.0,1.957033395767212
t1s_0082.txt,3271.0,2.1697843074798584
t1s_0083.txt,2881.0,2.907010316848755
t1s_0084.txt,2907.0,2.556570053100586
t1s_0085.txt,2658.0,2.091942071914673
t1s_0086.txt,3644.0,1.9195599555969238
t1s_0087.txt,2915.0,2.0422170162200928
t1s_0088.txt,2861.0,2.632678985595703
t1s_0089.txt,3414.0,2.079632520675659
t1s_0090.txt,4136.0,2.0962936878204346
t1s_0091.txt,5485.0,2.148131847381592
t1s_0092.txt,5560.0,4.341760873794556
t1s_0093.txt,6083.0,2.4696204662323
t1s_0094.txt,6080.0,3.1929614543914795
t1s_0095.txt,6341.0,2.3822085857391357
t1s_0096.txt,5993.0,2.5450565814971924
t1s_0097.txt,5980.0,2.250659942626953
t1s_0098.txt,5321.0,2.4716238975524902
t1s_0099.txt,5745.0,3.0342888832092285
t1s_0100.txt,5832.0,2.7975432872772217
t1s_0101.txt,5267.0,2.3410770893096924
t1s_0102.txt,6094.0,3.6431922912597656
t1s_0103.txt,6318.0,2.7518062591552734
t1s_0104.txt,5767.0,2.27199649810791
t1s_0105.txt,5479.0,3.205556631088257
t1s_0106.txt,5749.0,2.9556162357330322
t1s_0107.txt,5988.0,2.259291887283325
t1s_0108.txt,6445.0,2.546576499938965
t1s_0109.txt,6495.0,2.2512364387512207
t1s_0110.txt,6185.0,3.446881055831909
t1s_0111.txt,6059.0,3.5147061347961426
t1s_0112.txt,6010.0,2.618321180343628
t1s_0113.txt,6157.0,2.461947202682495
t1s_0114.txt,6475.0,2.33121657371521
t1s_0115.txt,5910.0,2.3487730026245117
t1s_0116.txt,6417.0,2.3176991939544678
t1s_0117.txt,5864.0,2.353661298751831
t1s_0118.txt,5492.0,2.3639004230499268
t1s_0119.txt,5754.0,2.4284443855285645
t1s_0120.txt,5667.0,2.485116481781006
t1s_0121.txt,3051.0,2.0581655502319336
t1s_0122.txt,2850.0,2.378451108932495
t1s_0123.txt,3162.0,3.01043438911438
t1s_0124.txt,2597.0,2.4670333862304688
t1s_0125.txt,3569.0,3.630336284637451
t1s_0126.txt,2900.0,2.0166873931884766
t1s_0127.txt,3383.0,1.8437209129333496
t1s_0128.txt,3177.0,3.3915135860443115
t1s_0129.txt,2626.0,1.9644207954406738
t1s_0130.txt,2333.0,2.0013883113861084
t1s_0131.txt,2701.0,2.2460999488830566
t1s_0132.txt,3380.0,2.041363000869751
t1s_0133.txt,3908.0,1.8765757083892822
t1s_0134.txt,2350.0,1.9903440475463867
t1s_0135.txt,3014.0,1.884268045425415
t1s_0136.txt,2683.0,1.9645020961761475
t1s_0137.txt,2962.0,2.084364175796509
t1s_0138.txt,2306.0,2.7537033557891846
t1s_0139.txt,3512.0,3.109679698944092
t1s_0140.txt,2271.0,3.050163745880127
t1s_0141.txt,2773.0,2.5737364292144775
t1s_0142.txt,3181.0,2.519049882888794
t1s_0143.txt,2545.0,3.0754446983337402
t1s_0144.txt,2036.0,1.9947175979614258
t1s_0145.txt,2305.0,2.446185350418091
t1s_0146.txt,2589.0,2.005725860595703
t1s_0147.txt,3277.0,1.9176838397979736
t1s_0148.txt,2594.0,1.7654740810394287
t1s_0149.txt,3199.0,2.746358633041382
t1s_0150.txt,2673.0,2.067173719406128
t1s_0151.txt,4892.0,2.054781436920166
t1s_0152.txt,5068.0,2.914471387863159
t1s_0153.txt,4969.0,2.9035463333129883
t1s_0154.txt,4545.0,3.195671796798706
