filename,cost,time
t1s_0001.txt,839.0,0.3755006790161133
t1s_0002.txt,841.0,0.34760475158691406
t1s_0003.txt,791.0,0.3810865879058838
t1s_0004.txt,881.0,0.37491512298583984
t1s_0005.txt,904.0,0.3519124984741211
t1s_0006.txt,736.0,0.3735673427581787
t1s_0007.txt,851.0,0.39597439765930176
t1s_0008.txt,788.0,0.37404751777648926
t1s_0009.txt,934.0,0.364917516708374
t1s_0010.txt,927.0,0.386777400970459
t1s_0011.txt,1064.0,0.36179494857788086
t1s_0012.txt,961.0,0.36188340187072754
t1s_0013.txt,1044.0,0.3655977249145508
t1s_0014.txt,1107.0,0.391510009765625
t1s_0015.txt,1030.0,0.3779611587524414
t1s_0016.txt,845.0,0.38485240936279297
t1s_0017.txt,830.0,0.40194249153137207
t1s_0018.txt,848.0,0.37373828887939453
t1s_0019.txt,1415.0,0.37851405143737793
t1s_0020.txt,1181.0,0.39112305641174316
t1s_0021.txt,886.0,0.3809702396392822
t1s_0022.txt,872.0,0.39456963539123535
t1s_0023.txt,747.0,0.3678469657897949
t1s_0024.txt,1036.0,0.3675529956817627
t1s_0025.txt,825.0,0.3721485137939453
t1s_0026.txt,968.0,0.3699064254760742
t1s_0027.txt,889.0,0.35747361183166504
t1s_0028.txt,1027.0,0.3864560127258301
t1s_0029.txt,711.0,0.34914708137512207
t1s_0030.txt,852.0,0.3685731887817383
t1s_0031.txt,1431.0,0.5376217365264893
t1s_0032.txt,1478.0,0.6766183376312256
t1s_0033.txt,1615.0,0.5059442520141602
t1s_0034.txt,1445.0,0.5019383430480957
t1s_0035.txt,1745.0,0.511375904083252
t1s_0036.txt,1523.0,0.486677885055542
t1s_0037.txt,1467.0,0.5134618282318115
t1s_0038.txt,1746.0,0.505894660949707
t1s_0039.txt,1611.0,0.5034551620483398
t1s_0040.txt,1984.0,0.519615888595581
t1s_0041.txt,1599.0,0.5294828414916992
t1s_0042.txt,1695.0,0.49979400634765625
t1s_0043.txt,1106.0,0.4853060245513916
t1s_0044.txt,1697.0,0.4979221820831299
t1s_0045.txt,1623.0,0.5012006759643555
t1s_0046.txt,1353.0,0.4868307113647461
t1s_0047.txt,1868.0,0.4909398555755615
t1s_0048.txt,1424.0,0.5284504890441895
t1s_0049.txt,1458.0,0.5089411735534668
t1s_0050.txt,1532.0,0.4880862236022949
t1s_0051.txt,1745.0,0.5154449939727783
t1s_0052.txt,1797.0,0.5176286697387695
t1s_0053.txt,1403.0,0.5082077980041504
t1s_0054.txt,1350.0,0.4912843704223633
t1s_0055.txt,1156.0,0.5001702308654785
t1s_0056.txt,1524.0,0.5030159950256348
t1s_0057.txt,1777.0,0.5657107830047607
t1s_0058.txt,1867.0,0.5119071006774902
t1s_0059.txt,1788.0,0.5284178256988525
t1s_0060.txt,1666.0,0.5198302268981934
t1s_0061.txt,2562.0,0.7458639144897461
t1s_0062.txt,2423.0,0.7619709968566895
t1s_0063.txt,2309.0,0.7619569301605225
t1s_0064.txt,2338.0,0.7251622676849365
t1s_0065.txt,2610.0,0.7578423023223877
t1s_0066.txt,2645.0,0.7498464584350586
t1s_0067.txt,3002.0,0.7045660018920898
t1s_0068.txt,2656.0,0.921464204788208
t1s_0069.txt,2803.0,0.7480003833770752
t1s_0070.txt,2674.0,0.7245230674743652
t1s_0071.txt,2480.0,0.750560998916626
t1s_0072.txt,2541.0,0.8104610443115234
t1s_0073.txt,2691.0,0.7358198165893555
t1s_0074.txt,2771.0,0.7530555725097656
t1s_0075.txt,2491.0,0.8040337562561035
t1s_0076.txt,2772.0,0.7481284141540527
t1s_0077.txt,2551.0,0.7619194984436035
t1s_0078.txt,2323.0,0.7278482913970947
t1s_0079.txt,2540.0,0.757972002029419
t1s_0080.txt,2453.0,0.7333436012268066
t1s_0081.txt,2721.0,0.7455837726593018
t1s_0082.txt,2624.0,0.7087264060974121
t1s_0083.txt,2392.0,0.7403900623321533
t1s_0084.txt,2271.0,0.7286961078643799
t1s_0085.txt,2215.0,0.7490065097808838
t1s_0086.txt,2869.0,0.7655434608459473
t1s_0087.txt,2499.0,0.7368407249450684
t1s_0088.txt,2105.0,0.8424577713012695
t1s_0089.txt,2725.0,0.7584848403930664
t1s_0090.txt,3365.0,0.7587909698486328
t1s_0091.txt,4374.0,1.1858952045440674
t1s_0092.txt,4453.0,1.172515869140625
t1s_0093.txt,4912.0,1.1689627170562744
t1s_0094.txt,4813.0,1.2058558464050293
t1s_0095.txt,5094.0,1.1890830993652344
t1s_0096.txt,4870.0,1.2813665866851807
t1s_0097.txt,4673.0,1.107471227645874
t1s_0098.txt,4310.0,1.172161340713501
t1s_0099.txt,4624.0,1.2148916721343994
t1s_0100.txt,4743.0,1.1874072551727295
t1s_0101.txt,4048.0,1.1557719707489014
t1s_0102.txt,4952.0,1.2119133472442627
t1s_0103.txt,5075.0,1.1457850933074951
t1s_0104.txt,4707.0,1.1936662197113037
t1s_0105.txt,4255.0,1.2460556030273438
t1s_0106.txt,4454.0,1.1717619895935059
t1s_0107.txt,4783.0,1.1669948101043701
t1s_0108.txt,5040.0,1.2046124935150146
